"","Genes","L_C","L_PC","L_PI","L_HS","L_CoE","B_C","B_PC","B_PI","B_HS","B_CoE","Di_mean","Di_sd","CI_mean","CI_sd","plastic","L_N","L_NDi","B_N","B_NDi","I","na_count"
"2719","MYBBP1A",0.231963688485428,0.00788342092689919,0.00611562350692785,0.754037267080745,0.52889125490319,0.192021022455805,0.00774008600095557,0.00568561872909699,0.794553272814142,0.527584389139348,0.60198486347125,0.389534795650146,0.970069599322811,0.167876179830763,0.374767215641407,0.504662004662005,0,0.719767441860465,0,0.000582750582750583,0
"2723","ITPR1",0.258992118461906,0.00234057797946023,0.155481251492716,0.583186052065918,0.530789930018216,0.20420348698352,0.00219727728684022,0.106185813231431,0.687413422498209,0.50835391978092,0.84580622054605,0.299511925855503,0.991952156717313,0.0885723831598226,0.454714178833898,0.245244098097639,0.0383910153564061,0.874388753056235,0.272310513447433,0.000916800366720147,0
"2725","ACTG2",0.193845859811744,0.000477805915237231,0.00941277653017344,0.796263557742845,0.517070220532276,0.317693153041235,0.000477805915237231,0.0104161689521716,0.671412872091356,0.53897506153634,0.796627054388102,0.286432778101036,0.998534354450331,0.0377758919548603,0.409542766494772,0.397045028142589,0.00938086303939963,0.165188308855606,0,0.000234521575984991,0
"2726","NR1H3",0.219530839424777,0.00453872246906502,0.0880512158998615,0.687879222206297,0.500919073559522,0.195356170273757,0.00477760259901581,0.0507381396015479,0.74912808752568,0.529748104295426,0.814973074559361,0.30352453961029,0.978636582865816,0.142626119889725,0.427078553005662,0.637379458135619,0,0.868786897733765,0.218815463721196,0.000612276136537578,0
"2728","CFI",0.227759197324415,0.00129001433349259,0.0467271858576206,0.724223602484472,0.47437953868718,0.208026755852843,0.00133779264214047,0.0494027711419016,0.741232680363115,0.510355742989728,0.953524042154712,0.162665585798162,0.994747547846269,0.0722184904628468,0.448447533642231,0.812023562023562,0.16025641025641,0.780465288035451,0.147525849335303,0.000173250173250173,0
"2730","PRKCZ",0.22453659468756,0.0157175616281292,0.0285686986432257,0.731177145041085,0.517185045363942,0.203898337473724,0.0160997515765335,0.0186317599847124,0.76137015096503,0.535880656861003,0.770564489569377,0.300107621071935,0.909098785277474,0.277318589350018,0.33133457272931,0.637462235649547,0,0.709309309309309,0.0560560560560561,0.00479829393993247,0
"2731","MLH3",0.225322503583373,0.000191113234591495,0.0571428571428571,0.717343526039178,0.505939284489441,0.241471571906355,0.000191113234591495,0.0479216435738175,0.710415671285237,0.471138216218266,0.743995857508328,0.316109608083912,0.999434345395834,0.0237575742365729,0.347722240858772,0.666497633536173,0,0.763570367926085,0.0402573832700874,0,0
"2738","RFC5",0.222084189402265,0.00305795785751828,0.0175354770892064,0.757322375651011,0.527762100394432,0.204883176453725,0.00301017726599455,0.0167232070333031,0.775383439246978,0.503556533047953,0.549275463295955,0.406452611396616,0.988519590690987,0.105399239958101,0.426478058516261,0.574916322110652,0.0078755660563103,0.785364815996596,0.0093597106998511,0.000590667454223272,0
"2740","HAND2",0.185708826901032,0.000620940007642339,0.121990829193733,0.691679403897593,0.494217607440734,0.314912113106611,0.000620940007642339,0.148500191058464,0.535966755827283,0.526705683468224,0.930990406764179,0.200884410725666,0.997953121273159,0.0445431210587781,0.475342862455243,0.795042602633617,0.20573199070488,0,0,0.000154918667699458,0
"2741","POR",0.248423466462832,0.000525511179055991,0.0532677240588573,0.697783298299255,0.49849757940232,0.221001337664819,0.000525511179055991,0.0394133384291993,0.739059812726925,0.53357900528282,0.87819965662402,0.239387831283071,0.997918142020719,0.045142867537177,0.319932243333258,0.663452418589946,0.117451786278849,0.803185646283413,0.190223361406078,0.000316155548529877,0
"2743","TSHR",0.223145627358265,0.000334336342360415,0.0589864832593017,0.717533553040073,0.486707685844973,0.319100157615704,0.000334336342360415,0.0931843148493098,0.587381191192625,0.500160810148319,0.923408844657321,0.181193516260878,0.998880548188935,0.0332411091432469,0.455778738123814,0.754988163679405,0.204599256002705,0.175599027665239,0,0.000169090294217112,0
"2744","OAZ1",0.242534282574418,0.00425247264561135,0.0323952410530842,0.720818003726886,0.514350383919597,0.210282383295905,0.0043480338286588,0.046920540876296,0.73844904199914,0.515040247452867,0.927878113625151,0.17548111348432,0.981023432972307,0.134208045391362,0.299749588760948,0.693137087112785,0.0931028581208283,0.703872853489222,0,0,0
"2745","DNAJC7",0.225811075541115,0.0024845907592336,0.0175832576807301,0.754121076018921,0.52217349726362,0.215824931912657,0.00243681016770988,0.0174876964976826,0.76425056142195,0.510782642824398,0.989245080102541,0.044175948354306,0.990175305816834,0.0967425708811951,0.365218876735061,0.646521570151574,0,0.762059181191731,0,0.000388651379712398,0
"2746","RALB",0.240397477546341,0.00205427097267342,0.0312440282820562,0.72630422319893,0.507715142082957,0.192814828969998,0.00200649722912287,0.0335849417160329,0.771593732084846,0.525569359917296,0.627386042441675,0.367664910175513,0.992217734752406,0.0863996547589759,0.447477244420915,0.722115552452435,0.0738348751963693,0.841246601129471,0.0669316042668898,0.000523651597137371,0
"2748","PRLR",0.214046822742475,0.00912565695174391,0.0760630673674152,0.700764452938366,0.541834948228359,0.188724319159102,0.00903010033444816,0.0736263736263736,0.728619206880076,0.520181447801169,0.875728771385215,0.22417943288057,0.962460646095654,0.186068663076783,0.293606643941122,0.622864441960722,0,0.775880281690141,0,0.00111767523551014,0
"2749","CASC5",0.247168999952219,0.00305795785751828,0.0503607434660041,0.699412298724258,0.503659174881547,0.213961488843232,0.00301017726599455,0.0470161020593435,0.73601223183143,0.531744846321529,0.748846819638975,0.334402576129615,0.985965602958999,0.115971047953737,0.292227262332735,0.710379907804801,0.0680336989349865,0.796018099547511,0.0733031674208145,0.000953743443013829,0
"2753","EXOSC1",0.232871476349737,0.000334448160535117,0.00157668418537984,0.765217391304348,0.523795982749639,0.215575728619207,0.000334448160535117,0.00176779741997133,0.782322025800287,0.522087760459795,0.941954322841505,0.159656931253452,0.998725031899826,0.0356864532019407,0.335982341604793,0.708994708994709,0,0.78972783143108,0,0.000407000407000407,0
"2757","SETBP1",0.22327825007164,0.000716400802368899,0.0848218550004776,0.691183494125513,0.530885329757304,0.225618492692712,0.000716400802368899,0.0822428121119496,0.69142229439297,0.473798538647057,0.94908162437761,0.155543520453138,0.99671077748915,0.0563867307663531,0.331415960281576,0.680637179090628,0.0986699659758738,0.737347159882371,0.109271010679461,0,0
"2759","SEL1L",0.251540776838183,0.000143328077970474,0.058621183889924,0.689694711193923,0.521837236834837,0.252830729539917,0.000143328077970474,0.045912760976542,0.701113181405571,0.5079080230478,0.735981579651611,0.299266337894489,0.999588556047366,0.0199768281355278,0.317928184032434,0.599384141647421,0,0.606457800511509,0.0620204603580563,0.000153964588144727,0
"2762","CENPW",0.250465860767356,0.00162454011180658,0.0299106502938506,0.717998948826986,0.494252247953116,0.21496488126523,0.00176788188637775,0.0307707009412777,0.752496535907115,0.524989091540714,0.700255446709709,0.369751996668759,0.992292128691242,0.0861040593581361,0.400998859150603,0.627583869874619,0,0.559266409266409,0,0.000169434090138936,0
"2763","CRAT",0.286922452099957,0.000860050647427015,0.032443021644608,0.679774475608008,0.536188966582514,0.262219886282192,0.000860050647427015,0.0310096038988963,0.705910459171485,0.517611961863626,0.730042108540177,0.331652301149161,0.997166737506763,0.0531567060368558,0.371085634960355,0.30140256639809,0,0.470674248578392,0,0.000149209191286183,0
"2764","HDAC1",0.20241677413192,0.0181974494913311,0.0855423413096432,0.693843435067106,0.519089004430938,0.16802789320342,0.0181019248220853,0.0920380188183598,0.721832163156135,0.518249258339599,0.878230393970873,0.28574837865977,0.907795620919688,0.276521793836955,0.432803145643163,0.751482059282371,0.252418096723869,0.834306318681319,0.219436813186813,0.0190327613104524,0
"2766","MTMR2",0.227578957427493,4.77805915237231e-05,0.0751110898752926,0.697262172105691,0.495184385961572,0.229490181088442,9.55611830474461e-05,0.0769267523531941,0.693487505375317,0.512278459599328,0.708724999651448,0.337383122680962,0.999716847664234,0.0168207770794272,0.348997652820565,0.759785353535353,0,0.523148869836321,0,0,0
"2768","CANX",0.21907401213627,0.000573367098284677,0.0873429213053658,0.693009699460079,0.52723794130306,0.242343160208323,0.0006211476898084,0.0902575373883129,0.666778154713555,0.506114803776864,0.921235217089569,0.231733505469961,0.997267451266538,0.0514566372751706,0.28191909740158,0.611828793774319,0,0.528104387725839,0,0.000311284046692607,0
"2769","HOXD3",0.33919441922691,0.0012422953796168,0.0785512924650007,0.581011992928472,0.480270580456766,0.276219599598643,0.0012422953796168,0.0759233599311959,0.646614745090544,0.468955980659591,0.74287494535204,0.305611650700373,0.9930238687956,0.0827047008658073,0.313892652864337,0.189645341544076,0,0.375743645213629,0.00432666306111412,0.000114038088721633,0
"2770","TUBA1A",0.191517814499952,0.0282261916133346,0.12283885757952,0.657417136307193,0.504017070644952,0.165727385614672,0.0274142707039832,0.144474161811061,0.662384181870284,0.480914144613161,0.904832138957482,0.23422941020617,0.880999485152426,0.318592089036998,0.44176034915454,0.75491426181514,0.242855151261676,0.730654972414769,0.00466826991087848,0.00223058692318416,0
"2774","ARNTL",0.233709153449264,0.00506401681635773,0.143512325625836,0.617714504108542,0.486677159584518,0.224106630995605,0.00506401681635773,0.137397286451366,0.633432065736671,0.488826027180412,0.847255382359336,0.306389716701283,0.978464269018282,0.141131675450065,0.256553253357371,0.518995251187203,0,0.471914505408576,0,0.00112471882029493,0
"2775","PLEKHA2",0.298538123447353,0.000286642461303268,0.0339193579208867,0.667255876170457,0.479152696382344,0.216558379514619,0.000286642461303268,0.0372635199694248,0.745891458054653,0.507573681290504,0.535544212582083,0.409392362114412,0.998731113622193,0.0355174726886968,0.426331753733848,0.54759511844939,0.107250538406317,0.694303440496334,0.122391426959955,0.000143575017946877,0
"2777","PPRC1",0.325529170051125,9.55611830474461e-05,0.0817048115055664,0.592670457260261,0.497522691908169,0.174446939653113,9.55611830474461e-05,0.0784079506904296,0.74704954847341,0.541649678078396,0.916668070663811,0.189759150513715,0.999858336943478,0.0119022261764459,0.42165621942942,0.159765395894428,0,0.721949376652815,0,0.000117302052785924,0
"2781","VPS18",0.262363228056763,0.00129007597114052,0.000238902957618615,0.736107793014477,0.506094127167153,0.215538248363515,0.00129007597114052,0.000238902957618615,0.782932772707726,0.511888374234326,0.694092615668458,0.320058724512533,0.995671669030859,0.0653259446484766,0.427312548451683,0.580843744341843,0,0.847677745982831,0,0.00126742712294043,0
"2782","GADD45G",0.228310720428053,0.00945920122300783,0.0409420982228167,0.721287980126123,0.513564500998487,0.231177145041085,0.00988916491496274,0.0460061150391745,0.712927575004777,0.495363007343567,0.887490574087034,0.225172515178736,0.958870896944178,0.195471980289953,0.310128902848206,0.746828933836133,0.125299965718204,0.720419370943585,0.107172574471626,0.00137127185464518,0
"2783","ZNF207",0.274616597391429,0.000191104103960633,0.00788304428837609,0.717309254216234,0.506688217451719,0.216616501839377,0.000191104103960633,0.00802637236634657,0.775166021690316,0.518793253112347,0.532368086441969,0.413417603460028,0.999465488843621,0.0223420250186211,0.387681327764961,0.632246070643907,0,0.743518912027199,0,0.000169004563123204,0
"2784","DEAF1",0.21304347826087,0.00301003344481605,0.0498805542283803,0.734065934065934,0.515298975876405,0.19617773530817,0.0032967032967033,0.0602962255136168,0.74022933588151,0.502232945787993,0.8110660296718,0.29147589539678,0.986356043962669,0.113351166657434,0.333823941347602,0.715055695292849,0.0494071146245059,0.749310281405187,0,0.000359324469996407,0
"2785","LSM6",0.284103397200057,0.000430025323713508,0.0201634096230111,0.695303167853218,0.472333233480241,0.226718906780066,0.000430025323713508,0.022600219790721,0.7502508481055,0.502060859132913,0.713833490376749,0.24864824340195,0.998583656234265,0.0376065296534045,0.36931065588038,0.641681041241963,0.0128587109926298,0.64951214845992,0,0.000784067743453034,0
"2786","NR3C1",0.197259096552383,0.0153757998280966,0.180259765065419,0.607105338554102,0.501768887418696,0.178588482475408,0.0150892942412377,0.169802311145067,0.636519912138287,0.505865622272679,0.916027276558676,0.257732470757399,0.867437943111232,0.314292974437938,0.320633890710023,0.803475935828877,0.333373845405931,0.866657908565423,0.366001050972149,0.0051045211473019,0
"2790","NFATC1",0.214483615171491,0.0059233782363619,0.0673067736696284,0.712286232922518,0.49563338299017,0.213384924047005,0.0058278398777109,0.0609057036400115,0.719881532435273,0.497255541239506,0.912906689690965,0.217310921494023,0.978831023388037,0.141239145584103,0.440612182541948,0.710277270463224,0.213680889921966,0.806616643929059,0.233117326057299,0.00066412086999834,0
"2791","PIK3R1",0.206591831860521,0.0141390016718414,0.110389300214951,0.668879866252687,0.519894196563422,0.187914974922379,0.0141867685693814,0.0946739909242895,0.70322426558395,0.523897961590297,0.842010172803069,0.306436799527768,0.907858664406953,0.24554063856583,0.395001503521036,0.741633006347375,0.16200230813618,0.826170931916948,0.276999839047159,0.00980957876514714,0
"2794","LATS2",0.240053493814778,0.00864498256674786,0.0711658785881454,0.680135645030329,0.510984042838693,0.191001576157043,0.00859722023212495,0.114056455079524,0.686344748531308,0.521808359286251,0.893899811345471,0.219978014338279,0.950428641951825,0.208146552383518,0.410096897790771,0.831118411228909,0.273853964461699,0.65722552154713,0.0319780721790772,0.00313573241750037,0
"2795","ZNF76",0.244602598395109,0.00568398930072602,0.0140427970959113,0.735670615208254,0.509834766455968,0.224732518150554,0.0061616354604509,0.0330053496369889,0.736100496752006,0.486980898580218,0.665806314351208,0.233494600317199,0.97385019957406,0.156449038628319,0.385809432660137,0.706179978315866,0.093964582580412,0.566334841628959,0,0.000180701120346946,0
"2796","CALM1",0.119954139397124,0.0121339511775665,0.30014809153012,0.567763817895189,0.469668980980451,0.0994124110256533,0.0121339511775665,0.307648210958773,0.580805426838007,0.495527209888855,0.932980927056306,0.237070133965288,0.852027597697607,0.320717553851671,0.33750106661927,0.803381962864722,0.275419982316534,0.752136752136752,0.201595441595442,0.00486295313881521,0
"2800","DPF2",0.40990969468202,0.0289550384633762,0.00391800850494529,0.557217258349658,0.513122855833189,0.236991733957666,0.0289072578718525,0.0037268861388504,0.730374122031631,0.516971425421623,0.689117386810455,0.377632980116061,0.885526536620232,0.315031946615541,0.339592093013835,0.0445667422035179,0,0.456140350877193,0,0.000971188086759469,0
"2801","CAPNS1",0.245293836598184,0.000716674629718108,0.0416149068322981,0.712374581939799,0.523522170618289,0.21729574773053,0.000716674629718108,0.0446727185857621,0.73731485905399,0.537516116220432,0.877013531036295,0.256121403117971,0.99721553466249,0.0515087378515801,0.328421749947353,0.719102990033223,0.169269102990033,0.751546016733358,0.185340123681339,0.000166112956810631,0
"2805","ESRRA",0.238222646918299,0.00688007644529384,0.0630195891065456,0.691877687529861,0.499157341801181,0.201433349259436,0.00740563784042045,0.0735308170090779,0.717630195891065,0.512815319169323,0.737139005361445,0.29623265259832,0.966251729752124,0.176752456472087,0.306646455019189,0.726159094433245,0.17599627849279,0.815228426395939,0.128257191201354,0.00108543960303923,0
"2807","GLI2",0.189031672478861,0.000525486074619023,0.120097453781111,0.690345387665409,0.504056018335799,0.172263889552381,0.000573257535948025,0.154922849089954,0.672240003821717,0.478141053213531,0.924557286731188,0.20728300910687,0.997584931028353,0.046547440070208,0.390154821811933,0.815951866707806,0.195001542733724,0.75032794053345,0.00991109167759802,0.000154273372415921,0
"2808","OCIAD1",0.222753117683597,0.000238902957618615,0.0492617898609585,0.727746189497826,0.533256717707806,0.353241913134885,0.000238902957618615,0.049166228677911,0.597352955229586,0.515094446001804,0.684137598135533,0.316753461604537,0.999150030503219,0.0291437492134319,0.340196365726186,0.467707967707968,0,0.0371425180965943,0,0.000175500175500175,0
"2812","F7",0.200248459075923,4.77805915237231e-05,0.250035835443643,0.54966792488891,0.534541236246967,0.00138563715418797,0,0,0.998614362845812,0.531466990596319,0.937796789986299,0.214347344364367,1,0,0.458539215206476,0.00689655172413793,0.000106100795755968,1,1,0.000106100795755968,0
"2814","AKAP11",0.261968466316292,0.00377448638318204,0.0344003822264692,0.699856665074056,0.50935879912561,0.26899187768753,0.00391782130912566,0.056426182513139,0.670664118490205,0.494131756104306,0.72591121442924,0.340628692541338,0.982541095842622,0.129153301839234,0.328614611846869,0.721903852276345,0.115249920407514,0.399390686203395,0,0.000477554918815664,0
"2815","ANKRD2",0.235490804872224,0.010460950561261,0.0525913541915453,0.70145689037497,0.494677424756724,0.000764270360640076,0,0,0.99923572963936,0.506535527256774,0.991460416922199,0.0708571227404659,0.957569308392781,0.198239825937623,0.736093000027745,0.6168,0,1,1,0.00064,0
"2816","ATP5G2",0.224090974246261,0.00100339242199818,0.0148597639638779,0.760045869367863,0.529925514867654,0.221367480529409,0.00105117301352191,0.0145730804147355,0.763008266042334,0.498431402740421,0.98436900924464,0.0897812858317452,0.994635531833845,0.0729311160195129,0.312685475848047,0.716646754281163,0,0.815322580645161,0,0.000199123855037834,0
"2819","SMAD5",0.260832178856351,0.00759566235131133,0.045765059953184,0.685807098839153,0.516991927205013,0.250322457363971,0.00874217742320738,0.0484880332489371,0.692447331963885,0.473584314634241,0.901068772587181,0.198198399432171,0.962223549354463,0.187200422402713,0.291446354807126,0.737570320814961,0.179717196290102,0.844516930723827,0.181422802112457,0.000912270031929451,0
"2822","MEF2D",0.331549524583114,0.00797935878446175,0.120693774188924,0.539777342443499,0.524927110046439,0.19327249271346,0.00793157819293803,0.1160112762196,0.682784652874003,0.506541854828737,0.713670656680545,0.323724865035144,0.969607211023008,0.168561589078209,0.341946451935957,0,0,0.573580358487724,0,0.000830564784053156,0
"2823","STRN4",0.218517103000191,0.0018154022549207,0.0474393273456908,0.732228167399197,0.511924059877477,0.207146952035161,0.00200649722912287,0.0371679724823237,0.753678578253392,0.521551859456296,0.542300128879004,0.41008122828136,0.989384301770698,0.0994596954921841,0.325379957338718,0.68028545941124,0,0.759503491078355,0.0589604344453064,0.000178412132024978,0
"2824","MAPK8IP1",0.208484616854577,0.00554175425186318,0.0853716797248232,0.700601949168737,0.500749019641993,0.222577871201987,0.00549398050831263,0.0961685457672463,0.675759602522454,0.477195532280963,0.928637955944717,0.181520655864817,0.976385576410012,0.148824655633974,0.38769879049545,0.628051699377693,0.0639859581937131,0.540297627817887,0,0.0019147917663954,0
"2825","MYOCD",0.2272379860514,0.0299035062577625,0.056845323397344,0.686013184293494,0.5144987370169,0.0228336677175886,0,0,0.977166332282411,0.50839133044476,0.910470565202958,0.211271411574816,0.884844311172855,0.316352521394653,0.770316351384858,0.505248744865358,0.190019777879203,1,1,0.000760687661646128,0
"2828","PRDX6",0.228252042229972,0.00429943151961018,0.0958773228873071,0.671571203363111,0.512566573809987,0.197439449672765,0.00425166005828118,0.0892370897625758,0.709071800506378,0.530133452150281,0.906867333631783,0.224434183774834,0.983706232371016,0.124972728374401,0.324140762730288,0.674909090909091,0.180945454545455,0.777832512315271,0.189819376026273,0.000436363636363636,0
"2831","PSMD12",0.263927376970855,0.0235069278547539,0.0208791208791209,0.69168657429527,0.51278641460297,0.19684663162924,0.0233158146201624,0.019684663162924,0.760152890587673,0.546901255947488,0.698520181247518,0.245934314660356,0.902394100039998,0.29338541256011,0.372931359689209,0.432821943282194,0,0.691235059760956,0,0.000929800092980009,0
"2834","EGR1",0.174540243611177,0.0182947217578218,0.192930499164079,0.614234535466921,0.503316165840189,0.158012897062336,0.0182469548602818,0.20085980415572,0.622880343921662,0.483126556202027,0.899861336550963,0.280109746942452,0.928394062996319,0.255015800059029,0.357879509281687,0.853145121347202,0.409856364536899,0.847245091830272,0.346675110829639,0.00123823675086677,0
"2835","EXOSC5",0.237637953275047,0.000382208207921265,0.0279011991782524,0.73407863933878,0.530130302471805,0.218097558645072,0.000429984233911423,0.032009937413406,0.749462519707611,0.512698090831149,0.687349227075199,0.334284019136464,0.99830004662801,0.0411982990711135,0.29145854292893,0.742184692777578,0.127200862378728,0.835812356979405,0.118039664378337,0.000718648939992814,0
"2837","DRP2",0.362224664341345,0.000334464140666061,0.0161498399350184,0.621291031582971,0.479771592077464,0.218548425629509,0.000334464140666061,0.0157198146113049,0.76539729561852,0.493715977811124,0.606576723348825,0.418189325663725,0.999291685800796,0.0266066034830763,0.404574420435701,0.322104466313399,0,0.640936863543788,0,0.000252334090335604,0
"2841","PSMC5",0.241387548377849,0.0111806584165512,0.0152897892875914,0.732142003918009,0.50699200168274,0.24525777629127,0.0103206077691242,0.0140952744994983,0.730326341440107,0.512396092596342,0.680373907575442,0.33867655841969,0.848307784853561,0.341089392083662,0.292064277785635,0.638601498394577,0,0.562012756909993,0,0.0051730288976097,0
"2846","CCDC88A",0.255183946488294,0.00262780697563306,0.0456282847587195,0.696559961777353,0.486372008875407,0.213664596273292,0.00267558528428094,0.0639751552795031,0.719684663162924,0.510007354335001,0.635496211122547,0.400347451301885,0.988188441835023,0.105506581590051,0.368480485448372,0.817351598173516,0.106439930719572,0.765297426282598,0,0.000157455518815934,0
"2847","FOXM1",0.185335562455219,0.00907571053260091,0.111535705755911,0.694053021256269,0.50062833446792,0.168187246238357,0.00912347743014091,0.10427513732983,0.718414139001672,0.535118533899903,0.898758255870106,0.255820045928611,0.964919547343365,0.181085200437786,0.486527915809729,0.656518345042935,0.240593286494926,0.821543681085666,0.11314673452078,0.00078064012490242,0
"2848","XAB2",0.235558316211955,0.00152897892875914,0.00506474270151464,0.757847962157772,0.519178532818696,0.218643986812557,0.00176788188637775,0.00563810979979932,0.773950021501266,0.495316634460587,0.577075913072531,0.397514060244736,0.991738405772267,0.0890548908904443,0.290575395584464,0.715469613259669,0,0.815895159585711,0,0.000986582478295186,0
"2850","PTGER3",0.209266778122761,0.000191067590160019,0.150179125865775,0.640363028421304,0.540110378156949,0.20300931454502,0.000191067590160019,0.0929543826128493,0.70384523525197,0.510535719372838,0.894884647767757,0.259345867726279,0.99957679304651,0.0205260854152053,0.506786548114961,0.314118740868641,0,0.852903225806452,0.327096774193548,0.000265639527161642,0
"2851","DICER1",0.142427138079312,0.00138557095078834,0.225991399904443,0.630195891065456,0.515608041902313,0.156091734352604,0.00129001433349259,0.217343526039178,0.625274725274725,0.498376655853101,0.931377608414787,0.225737899912543,0.994566492952597,0.0725729463009499,0.26427817227513,0.744573643410853,0.0537467700258398,0.591992859875048,0.0473033278082366,0.000516795865633075,0
"2853","COPB1",0.266137894787137,0.000668928281332123,0.0215012661856754,0.711691910745855,0.534771648537758,0.24191313488461,0.000716708872855846,0.0215012661856754,0.735868890056859,0.515214643868019,0.732205883680747,0.338741234590071,0.99693115008898,0.0549645680412802,0.314090982225047,0.579880676168379,0.0896586012595293,0.755426917510854,0.100397973950796,0.000994365263506795,0
"2855","PLXND1",0.255626164651918,0.000238902957618615,0.0284772325481389,0.715657699842324,0.49230776369967,0.209661235606097,0.000238902957618615,0.0277127430837594,0.762387118352525,0.510320093178347,0.660779824828161,0.343088321959684,0.99843409031671,0.0370655475280339,0.419295867395973,0.526130062174424,0,0.809973858837724,0,0.000504116955133591,0
"2856","GNA13",0.26360552343638,0.0012422953796168,0.0522241865354293,0.682927994648574,0.494405289086794,0.274833962444455,0.00133785656266425,0.0533231401404749,0.670505040852406,0.522330002700744,0.612638904841099,0.376537923950946,0.995892728907162,0.0636405293620162,0.272464810603593,0.629897528631706,0,0.341067285382831,0,0.000602772754671489,0
"2857","BID",0.301829996655359,0.00582923216589421,0.0527497730421903,0.639590998136557,0.492359286385568,0.202589708060586,0.00597257394046538,0.0529886759998089,0.73844904199914,0.513338886857998,0.768802000873478,0.333898662655728,0.974547079395752,0.154546838976366,0.338919004167256,0.25003314331168,0,0.733649981731823,0,0.00132573246718812,0
"2859","BRE",0.210186822112858,0.0348798318123178,0.0435281188781117,0.711405227196713,0.517834220004416,0.280376511061207,0.0349276124038416,0.0430025323713508,0.641693344163601,0.500480589649402,0.832175304121219,0.269256247224331,0.86227452272402,0.34124771090862,0.307811072590505,0.627814569536424,0,0.354180557407654,0,0.00149006622516556,0
"2861","PRPF40A",0.22489729626445,0.00320053501480845,0.0805866055221171,0.691315563198624,0.501017398657752,0.198385401738798,0.00324830419413394,0.0811598356740231,0.717206458393045,0.505436835196485,0.796561270711046,0.259088958665775,0.983739846409969,0.124184896512279,0.271391235786039,0.73785205818632,0.0558650572578149,0.844594594594595,0.0567567567567568,0.00123800680903745,0
"2862","CCNA2",0.203707242499522,0.0261322377221479,0.0826485763424422,0.687511943435888,0.505253250404562,0.165010510223581,0.0259411427479457,0.0972195681253583,0.711828778903115,0.543692811145158,0.840232676902504,0.303360455822876,0.859576808932574,0.335926170288236,0.424388578241611,0.674973245681089,0.221678642409418,0.774535809018568,0.0850464190981432,0.00336340009172909,0
"2866","BTBD10",0.237888198757764,0.000955566172957477,0.0572861920688008,0.703870043000478,0.513226060752384,0.231772575250836,0.00105112279025323,0.0596751075011945,0.707501194457716,0.507721489680689,0.573993630374903,0.432689327123477,0.995999131565122,0.0625949153267066,0.298219928608426,0.644401419812843,0,0.626755962103888,0,0.00016134236850597,0
"2870","EFEMP2",0.255291700511252,0.00850494529122271,0.0293850637870897,0.706818290410435,0.498264370527194,0.226336662047876,0.0086960676573176,0.0312962874480386,0.733670982846768,0.511968726633609,0.916015642508632,0.195350764703755,0.958774334864665,0.195068791920872,0.341984748391281,0.713331160365059,0.0948500651890482,0.682992465016146,0.0927520631503409,0.000814863102998696,0
"2871","ZFYVE16",0.257990540346854,0.000191104103960633,0.0109884859777364,0.730829869571449,0.513982351816464,0.270794515312216,0.000238880129950791,0.0108451578997659,0.718121446658067,0.485260658068472,0.518347527894199,0.410849326763142,0.999292264931966,0.0265848753258245,0.27235609099459,0.697728079517217,0,0.646779661016949,0,0,0
"2872","PRKAR1B",0.246428742057236,0.00549424298886819,0.0781138024939086,0.669963212459988,0.492609579499217,0.213176627968086,0.00535091491089771,0.0715684869332569,0.70990397018776,0.491323580809869,0.949062000037582,0.152441424039385,0.978351249451331,0.143187704557537,0.31653998591268,0.597568037058483,0.103503184713376,0.755599472990777,0.124835309617918,0.000434279096699479,0
"2873","RABIF",0.344736967843662,0.000238902957618615,0.0299584308853744,0.625065698313345,0.537297163341229,0.204787615270677,0.000238902957618615,0.0284294519566152,0.766544029815089,0.548123501462181,0.67392888754544,0.241764226882365,0.999436811590386,0.0236552516684421,0.338021947720358,0.176755447941889,0,0.536225951698731,0,0.000127437237160698,0
"2874","LRP1",0.205682903533906,0.00448901623686724,0.0875358166189112,0.702292263610315,0.521108027968713,0.199331423113658,0.00429799426934097,0.0844794651384909,0.71189111747851,0.499958789054887,0.837160834621055,0.306134512383147,0.983552747933016,0.125451062289204,0.386741081343818,0.83991017003529,0.240455566249599,0.884800265208023,0.247140726006962,0.00192492781520693,0
"2875","TNFRSF18",0.238586437440306,0.00262655205348615,0.0615568290353391,0.697230181470869,0.526312703513441,0.214851957975167,0.00257879656160458,0.0617478510028653,0.720821394460363,0.525718370835413,0.911733527593595,0.233680827802074,0.990084403007475,0.0983730825657049,0.344998538273176,0.709148264984227,0.257097791798107,0.808758125213821,0.286691755046185,0.000315457413249211,0
"2876","CLTCL1",0.225752508361204,0.000382226469182991,0.00444338270425227,0.769421882465361,0.494566354474725,0.260391782130913,0.000382226469182991,0.00391782130912566,0.735308170090779,0.442270236779756,0.800253436059267,0.287884595100027,0.99877034116793,0.0345712232135289,0.518023502454283,0.562370493162039,0,0.692057761732852,0.00270758122743682,0.000207210940737671,0
"2878","PSEN2",0.208178083500525,0.00821629884398586,0.0979268176172733,0.685678800038215,0.528199033011638,0.182430495844081,0.00807299130600936,0.087178752269036,0.722317760580873,0.528321965449922,0.903304713459626,0.223639496287284,0.969138452002955,0.169268904596509,0.32214775005472,0.645592705167173,0.0753799392097264,0.783244452090143,0.12368828487872,0.00258358662613982,0
